order_id,order_date,customer_id,region,channel,product,category,quantity,unit_price,discount_pct,revenue,cost,profit,status,month,profit_margin
ORD00817,2024-12-03,C1039,Galway,Retail Store,Wireless Mouse,Accessories,2,19.99,0.0,39.98,28.79,11.19,Completed,2024-12,0.27988994497248626
ORD00818,2024-10-28,C1122,Waterford,Mobile App,Headphones,Audio,1,129.99,0.1,116.99,64.91,52.08,Completed,2024-10,0.4451662535259424
ORD00819,2024-01-13,C1070,Waterford,Retail Store,Headphones,Audio,2,129.99,0.0,259.98,152.73,107.25,Completed,2024-01,0.4125317332102469
ORD00820,2024-07-29,C1186,Cork,Website,USB-C Hub,Accessories,1,39.99,0.0,39.99,24.07,15.92,Completed,2024-07,0.3980995248812203
ORD00821,2024-10-22,C1169,Limerick,Retail Store,USB-C Hub,Accessories,1,39.99,0.0,39.99,23.51,16.48,Completed,2024-10,0.4121030257564391
ORD00822,2024-10-25,C1191,Limerick,Retail Store,Wireless Mouse,Accessories,1,19.99,0.05,18.99,11.68,7.31,Completed,2024-10,0.3849394418114797
ORD00823,2024-11-16,C1151,Waterford,Retail Store,Standing Desk,Furniture,1,299.99,0.0,299.99,162.7,137.29,Completed,2024-11,0.4576485882862762
ORD00824,2024-01-20,C1250,Limerick,Mobile App,Smart Watch,Wearables,1,149.99,0.1,134.99,90.46,44.53,Completed,2024-01,0.32987628713238015
ORD00825,2024-04-20,C1060,Limerick,Marketplace,Keyboard,Accessories,1,74.99,0.05,71.24,48.69,22.55,Completed,2024-04,0.31653565412689505
ORD00826,2024-02-03,C1044,Cork,Website,Office Chair,Furniture,1,179.99,0.0,179.99,88.39,91.6,Completed,2024-02,0.5089171620645591
ORD00827,2024-03-13,C1141,Galway,Retail Store,Office Chair,Furniture,2,179.99,0.05,341.98,196.29,145.69,Completed,2024-03,0.4260190654424235
ORD00828,2024-07-25,C1160,Galway,Marketplace,Laptop Stand,Accessories,1,28.99,0.05,27.54,13.46,14.08,Completed,2024-07,0.5112563543936093
ORD00829,2024-08-20,C1242,Galway,Mobile App,USB-C Hub,Accessories,1,39.99,0.1,35.99,18.97,17.02,Completed,2024-08,0.4729091414281745
ORD00830,2024-07-04,C1172,Galway,Mobile App,Smart Watch,Wearables,2,149.99,0.0,299.98,158.86,141.12,Completed,2024-07,0.47043136209080605
ORD00831,2024-06-12,C1003,Dublin,Retail Store,Wireless Mouse,Accessories,2,19.99,0.1,35.98,19.43,16.55,Completed,2024-06,0.45997776542523633
ORD00832,2024-04-28,C1146,Cork,Marketplace,Smart Watch,Wearables,2,149.99,0.05,284.98,159.13,125.85,Completed,2024-04,0.4416099375394764
ORD00834,2024-12-20,C1099,Galway,Retail Store,Laptop Stand,Accessories,2,28.99,0.0,57.98,36.71,21.27,Completed,2024-12,0.3668506381510866
ORD00835,2024-01-19,C1120,Cork,Marketplace,Office Chair,Furniture,2,179.99,0.0,359.98,218.59,141.39,Completed,2024-01,0.3927718206567031
ORD00836,2024-03-11,C1162,Limerick,Mobile App,Laptop Stand,Accessories,2,28.99,0.05,55.08,35.97,19.11,Completed,2024-03,0.34694989106753815
ORD00837,2024-07-22,C1087,Dublin,Website,Fitness Band,Wearables,2,49.99,0.0,99.98,73.67,26.31,Completed,2024-07,0.2631526305261052
ORD00839,2024-11-24,C1226,Limerick,Marketplace,Headphones,Audio,1,129.99,0.15,110.49,64.91,45.58,Completed,2024-11,0.4125260204543398
ORD00840,2024-04-27,C1082,Cork,Retail Store,Office Chair,Furniture,1,179.99,0.0,179.99,96.8,83.19,Completed,2024-04,0.46219234401911213
ORD00841,2024-09-19,C1230,Galway,Mobile App,Speaker,Audio,1,54.99,0.05,52.24,28.9,23.34,Completed,2024-09,0.44678407350689125
ORD00842,2024-04-02,C1109,Galway,Website,Wireless Mouse,Accessories,2,19.99,0.05,37.98,19.41,18.57,Completed,2024-04,0.4889415481832544
ORD00843,2024-01-22,C1087,Limerick,Marketplace,Fitness Band,Wearables,1,49.99,0.05,47.49,29.29,18.2,Completed,2024-01,0.38323857654242993
ORD00845,2024-10-01,C1174,Limerick,Marketplace,USB-C Hub,Accessories,1,39.99,0.15,33.99,18.42,15.57,Completed,2024-10,0.4580759046778464
ORD00846,2024-04-28,C1108,Waterford,Retail Store,Speaker,Audio,2,54.99,0.0,109.98,71.81,38.17,Completed,2024-04,0.3470631023822513
ORD00848,2024-03-05,C1077,Cork,Marketplace,Wireless Mouse,Accessories,1,19.99,0.0,19.99,14.07,5.92,Completed,2024-03,0.29614807403701854
ORD00849,2024-06-25,C1005,Limerick,Retail Store,Fitness Band,Wearables,1,49.99,0.1,44.99,24.02,20.97,Completed,2024-06,0.46610357857301615
ORD00850,2024-08-23,C1198,Cork,Website,Office Chair,Furniture,1,179.99,0.0,179.99,118.65,61.34,Completed,2024-08,0.3407967109283849
ORD00851,2024-06-11,C1092,Dublin,Retail Store,Keyboard,Accessories,1,74.99,0.15,63.74,42.58,21.16,Completed,2024-06,0.3319736429243803
ORD00852,2024-08-24,C1120,Galway,Marketplace,Office Chair,Furniture,1,179.99,0.1,161.99,111.68,50.31,Completed,2024-08,0.3105747268349898
ORD00853,2024-02-10,C1052,Galway,Retail Store,Office Chair,Furniture,3,179.99,0.0,539.97,327.87,212.1,Completed,2024-02,0.3927995999777765
ORD00854,2024-01-23,C1155,Cork,Website,Wireless Mouse,Accessories,4,19.99,0.0,79.96,49.37,30.59,Completed,2024-01,0.3825662831415708
ORD00856,2024-04-16,C1189,Cork,Mobile App,Headphones,Audio,1,129.99,0.05,123.49,63.66,59.83,Completed,2024-04,0.4844926714713742
ORD00857,2024-01-02,C1111,Limerick,Website,Standing Desk,Furniture,1,299.99,0.1,269.99,158.61,111.38,Completed,2024-01,0.4125337975480573
ORD00858,2024-01-22,C1103,Cork,Retail Store,Wireless Mouse,Accessories,1,19.99,0.15,16.99,11.87,5.12,Completed,2024-01,0.30135373749264277
ORD00859,2024-03-08,C1128,Limerick,Marketplace,Keyboard,Accessories,1,74.99,0.15,63.74,37.29,26.45,Completed,2024-03,0.41496705365547537
ORD00861,2024-06-09,C1058,Dublin,Website,USB-C Hub,Accessories,1,39.99,0.0,39.99,22.61,17.38,Completed,2024-06,0.43460865216304073
ORD00862,2024-12-02,C1178,Cork,Retail Store,Laptop Stand,Accessories,1,28.99,0.1,26.09,15.81,10.28,Completed,2024-12,0.3940206975852817
ORD00863,2024-08-28,C1042,Dublin,Marketplace,USB-C Hub,Accessories,1,39.99,0.15,33.99,20.41,13.58,Completed,2024-08,0.39952927331568105
ORD00864,2024-08-13,C1027,Dublin,Marketplace,USB-C Hub,Accessories,2,39.99,0.0,79.98,53.61,26.37,Completed,2024-08,0.32970742685671417
ORD00865,2024-11-27,C1012,Galway,Website,Office Chair,Furniture,2,179.99,0.0,359.98,258.99,100.99,Completed,2024-11,0.28054336352019554
ORD00866,2024-11-17,C1107,Dublin,Retail Store,Smart Watch,Wearables,2,149.99,0.0,299.98,169.7,130.28,Completed,2024-11,0.43429561970798053
ORD00867,2024-05-13,C1095,Galway,Website,Office Chair,Furniture,1,179.99,0.1,161.99,83.96,78.03,Completed,2024-05,0.4816964010124081
ORD00868,2024-03-30,C1151,Dublin,Marketplace,Speaker,Audio,2,54.99,0.1,98.98,60.27,38.71,Completed,2024-03,0.3910891089108911
ORD00870,2024-12-23,C1223,Limerick,Retail Store,USB-C Hub,Accessories,3,39.99,0.0,119.97,71.57,48.4,Completed,2024-12,0.40343419188130364
ORD00872,2024-08-15,C1170,Waterford,Retail Store,Smart Watch,Wearables,2,149.99,0.0,299.98,200.5,99.48,Completed,2024-08,0.3316221081405427
ORD00873,2024-07-28,C1063,Waterford,Website,Standing Desk,Furniture,1,299.99,0.15,254.99,122.92,132.07,Completed,2024-07,0.5179418800737283
ORD00874,2024-02-16,C1112,Waterford,Mobile App,Fitness Band,Wearables,1,49.99,0.15,42.49,30.26,12.23,Completed,2024-02,0.287832431160273
ORD00875,2024-11-06,C1004,Dublin,Marketplace,Office Chair,Furniture,1,179.99,0.0,179.99,101.72,78.27,Completed,2024-11,0.4348574920828934
ORD00876,2024-01-18,C1114,Dublin,Marketplace,Standing Desk,Furniture,1,299.99,0.15,254.99,145.11,109.88,Completed,2024-01,0.4309188595631201
ORD00877,2024-09-20,C1068,Galway,Marketplace,Keyboard,Accessories,3,74.99,0.15,191.22,122.53,68.69,Completed,2024-09,0.3592197468884008
ORD00878,2024-11-07,C1042,Waterford,Mobile App,Keyboard,Accessories,1,74.99,0.1,67.49,36.13,31.36,Completed,2024-11,0.464661431323159
ORD00879,2024-06-05,C1103,Limerick,Retail Store,USB-C Hub,Accessories,2,39.99,0.0,79.98,46.61,33.37,Completed,2024-06,0.41722930732683167
ORD00880,2024-11-26,C1064,Cork,Marketplace,Speaker,Audio,3,54.99,0.1,148.47,103.16,45.31,Completed,2024-11,0.3051794975415909
ORD00881,2024-07-03,C1178,Limerick,Mobile App,Smart Watch,Wearables,4,149.99,0.0,599.96,308.03,291.93,Completed,2024-07,0.4865824388292553
ORD00882,2024-12-10,C1181,Limerick,Mobile App,Speaker,Audio,4,54.99,0.15,186.97,102.64,84.33,Completed,2024-12,0.45103492538909984
ORD00884,2024-10-16,C1167,Dublin,Website,Headphones,Audio,2,129.99,0.0,259.98,171.98,88.0,Completed,2024-10,0.3384875759673821
ORD00885,2024-11-18,C1149,Limerick,Mobile App,Standing Desk,Furniture,1,299.99,0.15,254.99,127.58,127.41,Completed,2024-11,0.49966665359425855
ORD00886,2024-06-05,C1065,Dublin,Retail Store,Office Chair,Furniture,2,179.99,0.05,341.98,204.55,137.43,Completed,2024-06,0.40186560617579975
ORD00887,2024-02-21,C1191,Cork,Marketplace,Speaker,Audio,2,54.99,0.15,93.48,52.09,41.39,Completed,2024-02,0.4427685066324347
ORD00888,2024-01-23,C1021,Waterford,Retail Store,Headphones,Audio,2,129.99,0.0,259.98,191.36,68.62,Completed,2024-01,0.26394338026002
ORD00889,2024-05-06,C1160,Cork,Marketplace,Keyboard,Accessories,2,74.99,0.05,142.48,102.87,39.61,Completed,2024-05,0.27800393037619314
ORD00890,2024-09-20,C1131,Limerick,Mobile App,Wireless Mouse,Accessories,2,19.99,0.0,39.98,21.7,18.28,Completed,2024-09,0.4572286143071536
ORD00891,2024-07-09,C1212,Dublin,Website,Smart Watch,Wearables,3,149.99,0.1,404.97,211.8,193.17,Completed,2024-07,0.4769982961700866
ORD00892,2024-03-06,C1077,Galway,Website,Keyboard,Accessories,1,74.99,0.0,74.99,51.24,23.75,Completed,2024-03,0.31670889451926926
ORD00893,2024-10-04,C1168,Galway,Marketplace,Keyboard,Accessories,2,74.99,0.1,134.98,87.56,47.42,Completed,2024-10,0.35131130537857463
ORD00894,2024-06-04,C1098,Cork,Marketplace,Fitness Band,Wearables,1,49.99,0.1,44.99,23.71,21.28,Completed,2024-06,0.4729939986663703
ORD00895,2024-11-06,C1238,Limerick,Website,Smart Watch,Wearables,1,149.99,0.0,149.99,92.64,57.35,Completed,2024-11,0.38235882392159476
ORD00896,2024-10-17,C1065,Waterford,Website,Office Chair,Furniture,2,179.99,0.15,305.98,215.9,90.08,Completed,2024-10,0.2943983266880188
ORD00897,2024-02-20,C1025,Cork,Retail Store,Speaker,Audio,1,54.99,0.1,49.49,24.0,25.49,Completed,2024-02,0.5150535461709436
ORD00898,2024-05-20,C1177,Dublin,Marketplace,Headphones,Audio,1,129.99,0.0,129.99,87.68,42.31,Completed,2024-05,0.3254865758904531
ORD00899,2024-01-23,C1086,Galway,Marketplace,Keyboard,Accessories,3,74.99,0.1,202.47,121.43,81.04,Completed,2024-01,0.4002568281720749
ORD00900,2024-12-21,C1135,Limerick,Marketplace,Wireless Mouse,Accessories,2,19.99,0.0,39.98,22.86,17.12,Completed,2024-12,0.4282141070535268
